strategy,date,equity
S2_MOMENTUM_TREND,2024-12-26,31365.1758120378
S2_MOMENTUM_TREND,2024-12-27,31230.36455300101
S2_MOMENTUM_TREND,2024-12-30,31149.927730917803
S2_MOMENTUM_TREND,2024-12-31,31088.37549772513
S2_MOMENTUM_TREND,2025-01-02,31148.86183838037
S2_MOMENTUM_TREND,2025-01-03,31332.33280974171
S2_MOMENTUM_TREND,2025-01-06,31462.3877711982
S2_MOMENTUM_TREND,2025-01-07,31302.09763803407
S2_MOMENTUM_TREND,2025-01-08,31363.263827400086
S2_MOMENTUM_TREND,2025-01-10,31313.16433775275
S2_MOMENTUM_TREND,2025-01-13,31230.228524793794
S2_MOMENTUM_TREND,2025-01-14,31170.876115871524
S2_MOMENTUM_TREND,2025-01-15,31371.694166548747
S2_MOMENTUM_TREND,2025-01-16,31348.40468746856
S2_MOMENTUM_TREND,2025-01-17,31510.46795106589
S2_MOMENTUM_TREND,2025-01-21,31662.440262846427
S2_MOMENTUM_TREND,2025-01-22,31693.501666012096
S2_MOMENTUM_TREND,2025-01-23,31751.007925848462
S2_MOMENTUM_TREND,2025-01-24,31789.8658936536
S2_MOMENTUM_TREND,2025-01-27,31463.972096990947
S2_MOMENTUM_TREND,2025-01-28,31591.830159538196
S2_MOMENTUM_TREND,2025-01-29,31552.473178413715
S2_MOMENTUM_TREND,2025-01-30,31707.91151671527
S2_MOMENTUM_TREND,2025-01-31,31788.427435553604
S2_MOMENTUM_TREND,2025-02-03,31751.485574167775
S2_MOMENTUM_TREND,2025-02-04,31884.136732145347
S2_MOMENTUM_TREND,2025-02-05,31981.292248744394
S2_MOMENTUM_TREND,2025-02-06,32134.087169808252
S2_MOMENTUM_TREND,2025-02-07,31973.218407462628
S2_MOMENTUM_TREND,2025-02-10,32117.77515226765
S2_MOMENTUM_TREND,2025-02-11,32190.910819245884
S2_MOMENTUM_TREND,2025-02-12,32298.92983946687
S2_MOMENTUM_TREND,2025-02-13,32433.112023603913
S2_MOMENTUM_TREND,2025-02-14,32392.629434372484
S2_MOMENTUM_TREND,2025-02-18,32178.471646086728
S2_MOMENTUM_TREND,2025-02-19,32171.556056087004
S2_MOMENTUM_TREND,2025-02-20,31871.867984809756
S2_MOMENTUM_TREND,2025-02-21,31704.420781250214
S2_MOMENTUM_TREND,2025-02-24,31446.318642242262
S2_MOMENTUM_TREND,2025-02-25,31747.060169304747
S2_MOMENTUM_TREND,2025-02-26,31989.082634097264
S2_MOMENTUM_TREND,2025-02-27,31663.252352562733
S2_MOMENTUM_TREND,2025-02-28,31987.604250468306
S2_MOMENTUM_TREND,2025-03-03,31779.15998080507
S2_MOMENTUM_TREND,2025-03-04,31521.396597934705
S2_MOMENTUM_TREND,2025-03-05,31852.956277827274
S2_MOMENTUM_TREND,2025-03-06,31275.84678398839
S2_MOMENTUM_TREND,2025-03-07,30857.774000621295
S2_MOMENTUM_TREND,2025-03-10,30103.459100041215
S2_MOMENTUM_TREND,2025-03-11,30160.462788314093
S2_MOMENTUM_TREND,2025-03-12,30248.12458421499
S2_MOMENTUM_TREND,2025-03-13,29684.365074107154
S2_MOMENTUM_TREND,2025-03-14,30004.78859955184
S2_MOMENTUM_TREND,2025-03-17,30160.307536873122
S2_MOMENTUM_TREND,2025-03-18,29907.975710528957
S2_MOMENTUM_TREND,2025-03-19,30215.745235496877
S2_MOMENTUM_TREND,2025-03-20,30150.023176166495
S2_MOMENTUM_TREND,2025-03-21,30255.596934544326
S2_MOMENTUM_TREND,2025-03-24,30310.76997456109
S2_MOMENTUM_TREND,2025-03-25,30393.012606692533
S2_MOMENTUM_TREND,2025-03-26,30427.652043542254
S2_MOMENTUM_TREND,2025-03-27,30364.623106980016
S2_MOMENTUM_TREND,2025-03-28,30257.8509845601
S2_MOMENTUM_TREND,2025-03-31,30355.141196983805
S2_MOMENTUM_TREND,2025-04-01,30445.455908604832
S2_MOMENTUM_TREND,2025-04-02,30422.744864446035
S2_MOMENTUM_TREND,2025-04-03,29150.32657536773
S2_MOMENTUM_TREND,2025-04-04,27962.572166310943
S2_MOMENTUM_TREND,2025-04-07,27831.858754255976
S2_MOMENTUM_TREND,2025-04-08,27659.204940397587
S2_MOMENTUM_TREND,2025-04-09,28317.654653265585
S2_MOMENTUM_TREND,2025-04-10,27982.69116304261
S2_MOMENTUM_TREND,2025-04-11,28025.449277269112
S2_MOMENTUM_TREND,2025-04-14,28047.34191110821
S2_MOMENTUM_TREND,2025-04-15,27995.23342682382
S2_MOMENTUM_TREND,2025-04-16,27940.761142076335
S2_MOMENTUM_TREND,2025-04-17,27021.53559293498
S2_MOMENTUM_TREND,2025-04-21,26622.49321616639
S2_MOMENTUM_TREND,2025-04-22,26756.521628678664
S2_MOMENTUM_TREND,2025-04-23,26746.587915552664
S2_MOMENTUM_TREND,2025-04-24,26749.348975581044
S2_MOMENTUM_TREND,2025-04-25,26691.871521595654
S2_MOMENTUM_TREND,2025-04-28,26640.65871667148
S2_MOMENTUM_TREND,2025-04-29,26784.56105404579
S2_MOMENTUM_TREND,2025-04-30,26923.27682449985
S2_MOMENTUM_TREND,2025-05-01,26339.69719417569
S2_MOMENTUM_TREND,2025-05-02,26699.168473802794
S2_MOMENTUM_TREND,2025-05-05,26732.282390053606
S2_MOMENTUM_TREND,2025-05-06,26603.67248145466
S2_MOMENTUM_TREND,2025-05-07,26609.759206332892
S2_MOMENTUM_TREND,2025-05-08,26697.90110712709
S2_MOMENTUM_TREND,2025-05-09,26689.649371403415
S2_MOMENTUM_TREND,2025-05-12,26967.530651074074
S2_MOMENTUM_TREND,2025-05-13,26955.175958740354
S2_MOMENTUM_TREND,2025-05-14,27053.336887735004
S2_MOMENTUM_TREND,2025-05-15,27162.508814066685
S2_MOMENTUM_TREND,2025-05-16,27269.53113827228
S2_MOMENTUM_TREND,2025-05-19,27285.17463837338
S2_MOMENTUM_TREND,2025-05-20,27270.542441988408
S2_MOMENTUM_TREND,2025-05-21,27052.705997418376
S2_MOMENTUM_TREND,2025-05-22,27094.49135344947
S2_MOMENTUM_TREND,2025-05-23,27049.216233095653
S2_MOMENTUM_TREND,2025-05-27,27254.685923590212
S2_MOMENTUM_TREND,2025-05-28,27216.28642893457
S2_MOMENTUM_TREND,2025-05-29,27320.771029347594
S2_MOMENTUM_TREND,2025-05-30,27298.377823604995
S2_MOMENTUM_TREND,2025-06-02,27366.881136571137
S2_MOMENTUM_TREND,2025-06-03,27485.744286100016
S2_MOMENTUM_TREND,2025-06-04,27519.56249789933
S2_MOMENTUM_TREND,2025-06-05,27445.16291965787
S2_MOMENTUM_TREND,2025-06-06,27431.449646976096
S2_MOMENTUM_TREND,2025-06-09,27463.283042822983
S2_MOMENTUM_TREND,2025-06-10,27505.708309968144
S2_MOMENTUM_TREND,2025-06-11,27572.349903151444
S2_MOMENTUM_TREND,2025-06-12,27652.17875337147
S2_MOMENTUM_TREND,2025-06-13,27493.378452896148
S2_MOMENTUM_TREND,2025-06-16,27547.384995171622
S2_MOMENTUM_TREND,2025-06-17,27535.208708688497
S2_MOMENTUM_TREND,2025-06-18,27565.862133596856
S2_MOMENTUM_TREND,2025-06-20,27544.538875313538
S2_MOMENTUM_TREND,2025-06-23,27634.11502911496
S2_MOMENTUM_TREND,2025-06-24,27746.26464955561
S2_MOMENTUM_TREND,2025-06-25,27794.858887902115
S2_MOMENTUM_TREND,2025-06-26,27883.75957958772
S2_MOMENTUM_TREND,2025-06-27,27896.937415677763
S2_MOMENTUM_TREND,2025-06-30,27926.80806966333
S2_MOMENTUM_TREND,2025-07-01,27781.352264121517
S2_MOMENTUM_TREND,2025-07-02,27839.00409408914
S2_MOMENTUM_TREND,2025-07-03,27856.950451153807
S2_MOMENTUM_TREND,2025-07-07,27816.00414951432
S2_MOMENTUM_TREND,2025-07-08,27841.382700145397
S2_MOMENTUM_TREND,2025-07-09,27919.924318685113
S2_MOMENTUM_TREND,2025-07-10,27955.827069192783
S2_MOMENTUM_TREND,2025-07-11,27970.617443675466
S2_MOMENTUM_TREND,2025-07-14,27974.339976260882
S2_MOMENTUM_TREND,2025-07-15,28060.230050956987
S2_MOMENTUM_TREND,2025-07-16,28114.048411677588
S2_MOMENTUM_TREND,2025-07-17,28134.929768671165
S2_MOMENTUM_TREND,2025-07-18,28123.75213260042
S2_MOMENTUM_TREND,2025-07-21,28162.086258613494
S2_MOMENTUM_TREND,2025-07-22,28094.404297002297
S2_MOMENTUM_TREND,2025-07-23,28152.874418974934
S2_MOMENTUM_TREND,2025-07-24,28191.34102310975
S2_MOMENTUM_TREND,2025-07-25,28233.752885100694
S2_MOMENTUM_TREND,2025-07-28,28303.18027143586
S2_MOMENTUM_TREND,2025-07-29,28349.522734946946
S2_MOMENTUM_TREND,2025-07-30,28375.570889885654
S2_MOMENTUM_TREND,2025-07-31,28359.72409212241
S2_MOMENTUM_TREND,2025-08-01,28395.507781225464
S2_MOMENTUM_TREND,2025-08-04,28533.568776035812
S2_MOMENTUM_TREND,2025-08-05,28467.268570698376
S2_MOMENTUM_TREND,2025-08-06,28459.163237873097
S2_MOMENTUM_TREND,2025-08-07,28506.500207159188
S2_MOMENTUM_TREND,2025-08-08,28527.620590833783
S2_MOMENTUM_TREND,2025-08-11,28513.484630702853
S2_MOMENTUM_TREND,2025-08-12,28594.945410251847
S2_MOMENTUM_TREND,2025-08-13,28654.943126260765
S2_MOMENTUM_TREND,2025-08-14,28623.45870833845
S2_MOMENTUM_TREND,2025-08-15,28575.07857402144
S2_MOMENTUM_TREND,2025-08-18,28548.841238653597
S2_MOMENTUM_TREND,2025-08-19,28412.198021491513
S2_MOMENTUM_TREND,2025-08-20,28393.469675386867
S2_MOMENTUM_TREND,2025-08-21,28344.144468291473
S2_MOMENTUM_TREND,2025-08-22,28476.372182257295
S2_MOMENTUM_TREND,2025-08-25,28458.918898402764
S2_MOMENTUM_TREND,2025-08-26,28517.379875162464
S2_MOMENTUM_TREND,2025-08-27,28546.56565802948
S2_MOMENTUM_TREND,2025-08-28,28587.49628668256
S2_MOMENTUM_TREND,2025-08-29,28507.080736331478
S2_MOMENTUM_TREND,2025-09-02,28468.310592809557
S2_MOMENTUM_TREND,2025-09-03,28590.919826797257
S2_MOMENTUM_TREND,2025-09-04,28632.56252218912
S2_MOMENTUM_TREND,2025-09-05,28681.240871463608
S2_MOMENTUM_TREND,2025-09-08,28735.443828199135
S2_MOMENTUM_TREND,2025-09-09,28757.34262008644
S2_MOMENTUM_TREND,2025-09-10,28922.746802425685
S2_MOMENTUM_TREND,2025-09-11,28883.187432394476
S2_MOMENTUM_TREND,2025-09-12,28905.73512278064
S2_MOMENTUM_TREND,2025-09-15,28989.60615571135
S2_MOMENTUM_TREND,2025-09-16,28966.889028120408
S2_MOMENTUM_TREND,2025-09-17,28872.933340227333
S2_MOMENTUM_TREND,2025-09-18,28899.865733951276
S2_MOMENTUM_TREND,2025-09-19,28917.67464845472
S2_MOMENTUM_TREND,2025-09-22,28963.177059991434
S2_MOMENTUM_TREND,2025-09-23,28933.206131954128
S2_MOMENTUM_TREND,2025-09-24,28886.749990274806
S2_MOMENTUM_TREND,2025-09-25,28873.289228821573
S2_MOMENTUM_TREND,2025-09-26,28883.80091141521
S2_MOMENTUM_TREND,2025-09-29,28867.968598282805
S2_MOMENTUM_TREND,2025-09-30,28885.76993998846
S2_MOMENTUM_TREND,2025-10-01,28950.50567658949
S2_MOMENTUM_TREND,2025-10-02,29017.552718893974
S2_MOMENTUM_TREND,2025-10-03,28980.37999036227
S2_MOMENTUM_TREND,2025-10-06,29227.04558215031
S2_MOMENTUM_TREND,2025-10-07,29261.666638290062
S2_MOMENTUM_TREND,2025-10-08,29407.293162857764
S2_MOMENTUM_TREND,2025-10-09,29361.257757370844
S2_MOMENTUM_TREND,2025-10-10,29203.10888316453
S2_MOMENTUM_TREND,2025-10-13,29405.394267196018
S2_MOMENTUM_TREND,2025-10-14,29364.348227109924
S2_MOMENTUM_TREND,2025-10-15,29503.278755612093
S2_MOMENTUM_TREND,2025-10-16,29521.227889662634
S2_MOMENTUM_TREND,2025-10-17,29525.519989001754
S2_MOMENTUM_TREND,2025-10-20,29617.249588428836
S2_MOMENTUM_TREND,2025-10-21,29569.3348914315
S2_MOMENTUM_TREND,2025-10-22,29515.28070582645
S2_MOMENTUM_TREND,2025-10-23,29541.603127418737
S2_MOMENTUM_TREND,2025-10-24,29709.185067199724
S2_MOMENTUM_TREND,2025-10-27,29817.457017275512
S2_MOMENTUM_TREND,2025-10-28,29839.47633374521
S2_MOMENTUM_TREND,2025-10-29,29884.574638759732
S2_MOMENTUM_TREND,2025-10-30,29856.633658091745
S2_MOMENTUM_TREND,2025-10-31,29846.726651270033
S2_MOMENTUM_TREND,2025-11-03,29846.31720272439
S2_MOMENTUM_TREND,2025-11-04,29765.694037808225
S2_MOMENTUM_TREND,2025-11-05,29821.482546199783
S2_MOMENTUM_TREND,2025-11-06,29765.117206981595
S2_MOMENTUM_TREND,2025-11-07,29713.200987922744
S2_MOMENTUM_TREND,2025-11-10,30069.287962918428
S2_MOMENTUM_TREND,2025-11-11,30199.010850381284
S2_MOMENTUM_TREND,2025-11-12,30453.78684917786
S2_MOMENTUM_TREND,2025-11-13,30344.23734721253
S2_MOMENTUM_TREND,2025-11-14,30346.700710245223
S2_MOMENTUM_TREND,2025-11-17,30305.51003665946
S2_MOMENTUM_TREND,2025-11-18,30282.883568038123
S2_MOMENTUM_TREND,2025-11-19,30384.526257041492
S2_MOMENTUM_TREND,2025-11-20,30204.936528917162
S2_MOMENTUM_TREND,2025-11-21,30382.37217172712
S2_MOMENTUM_TREND,2025-11-24,30818.636545250418
S2_MOMENTUM_TREND,2025-11-25,31009.065268936898
S2_MOMENTUM_TREND,2025-11-26,31085.804360847138
S2_MOMENTUM_TREND,2025-11-28,31001.536800961272
S2_MOMENTUM_TREND,2025-12-01,30816.415029026855
S2_MOMENTUM_TREND,2025-12-02,30721.47156796477
S2_MOMENTUM_TREND,2025-12-03,30707.426820477845
S2_MOMENTUM_TREND,2025-12-04,30576.627022409728
S2_MOMENTUM_TREND,2025-12-05,30624.477061572903
S2_MOMENTUM_TREND,2025-12-08,30532.07112396174
S2_MOMENTUM_TREND,2025-12-09,30461.575541851893
S2_MOMENTUM_TREND,2025-12-10,30579.9237912048
S2_MOMENTUM_TREND,2025-12-11,30617.348920822238
S2_MOMENTUM_TREND,2025-12-12,30614.09432152058
S2_MOMENTUM_TREND,2025-12-15,30668.431764898905
S2_MOMENTUM_TREND,2025-12-16,30651.680995341732
S2_MOMENTUM_TREND,2025-12-17,30372.584130053714
S2_MOMENTUM_TREND,2025-12-18,30538.293980457693
S2_MOMENTUM_TREND,2025-12-19,30789.365565483535
S2_MOMENTUM_TREND,2025-12-22,30745.973586553282
S2_MOMENTUM_TREND,2025-12-23,30664.180258715332
S2_MOMENTUM_TREND,2025-12-24,30740.885556446774
S2_MOMENTUM_TREND,2025-12-26,30754.96850872739
S2_MOMENTUM_TREND,2025-12-29,30673.79627282089
S2_MOMENTUM_TREND,2025-12-30,30673.795140571758
S2_MOMENTUM_TREND,2025-12-31,30584.35647010114
S2_MOMENTUM_TREND,2026-01-02,30882.215938070985
S2_MOMENTUM_TREND,2026-01-05,30734.156860906587
S2_MOMENTUM_TREND,2026-01-06,31006.706106523994
S2_MOMENTUM_TREND,2026-01-07,31188.19813648662
S2_MOMENTUM_TREND,2026-01-08,31210.73174057172
S2_MOMENTUM_TREND,2026-01-09,31185.172076567964
S2_MOMENTUM_TREND,2026-01-12,31202.26073959853
S2_MOMENTUM_TREND,2026-01-13,31099.43119041798
S2_MOMENTUM_TREND,2026-01-14,30767.51255763065
S2_MOMENTUM_TREND,2026-01-15,30532.18771842851
S2_MOMENTUM_TREND,2026-01-16,30592.00603166379
S2_MOMENTUM_TREND,2026-01-20,30355.637270270432
S2_MOMENTUM_TREND,2026-01-21,31002.12319060687
S2_MOMENTUM_TREND,2026-01-22,31019.16463983038
S2_MOMENTUM_TREND,2026-01-23,30863.857395859108
S2_MOMENTUM_TREND,2026-01-26,30964.772202891618
S2_MOMENTUM_TREND,2026-01-27,30893.63869813719
S2_MOMENTUM_TREND,2026-01-28,30828.51790065579
S2_MOMENTUM_TREND,2026-01-29,31102.131491274853
S2_MOMENTUM_TREND,2026-01-30,31358.979014481287
S2_MOMENTUM_TREND,2026-02-02,31701.136074879894
S2_MOMENTUM_TREND,2026-02-03,31839.04846482892
S2_MOMENTUM_TREND,2026-02-04,32736.8686951254
S2_MOMENTUM_TREND,2026-02-05,31903.560888961016
S2_MOMENTUM_TREND,2026-02-06,32421.852527325827
S2_MOMENTUM_TREND,2026-02-09,32393.285586472826
S2_MOMENTUM_TREND,2026-02-10,32172.0515149884
S2_MOMENTUM_TREND,2026-02-11,32257.955391085176
S2_MOMENTUM_TREND,2026-02-12,32318.350194471015
S2_MOMENTUM_TREND,2026-02-13,32273.93303194162
S2_MOMENTUM_TREND,2026-02-17,31874.033438763043
S2_MOMENTUM_TREND,2026-02-18,31940.186000293634
S2_MOMENTUM_TREND,2026-02-19,31863.743865539927
S2_MOMENTUM_TREND,2026-02-20,31932.041534469176
S2_MOMENTUM_TREND,2026-02-23,32067.62353541198
S2_MOMENTUM_TREND,2026-02-24,32100.84882061791
S2_MOMENTUM_TREND,2026-02-25,32045.011072900517
S2_MOMENTUM_TREND,2026-02-26,31992.771901495158
S2_MOMENTUM_TREND,2026-02-27,32270.34864836174
S2_MOMENTUM_TREND,2026-03-02,32264.250778272763
S2_MOMENTUM_TREND,2026-03-03,32238.759197375464
S2_MOMENTUM_TREND,2026-03-04,32146.372431667856
S2_MOMENTUM_TREND,2026-03-05,32044.73433563712
S2_MOMENTUM_TREND,2026-03-06,32116.422950347885
S2_MOMENTUM_TREND,2026-03-09,32137.077827469948
S2_MOMENTUM_TREND,2026-03-10,32034.132262973155
S2_MOMENTUM_TREND,2026-03-11,32105.957234882706
S2_MOMENTUM_TREND,2026-03-12,32246.147289218632
S2_MOMENTUM_TREND,2026-03-13,32341.66205090712
S2_MOMENTUM_TREND,2026-03-16,32358.04545209186
S2_MOMENTUM_TREND,2026-03-17,32368.73770496876
S2_MOMENTUM_TREND,2026-03-18,32206.749021728217
S2_MOMENTUM_TREND,2026-03-19,32215.835564244862
S2_MOMENTUM_TREND,2026-03-20,32151.239152664657
S2_MOMENTUM_TREND,2026-03-23,32273.29099640325
S2_MOMENTUM_TREND,2026-03-24,32385.77158582255
S2_MOMENTUM_TREND,2026-03-25,32378.59585606753
S2_MOMENTUM_TREND,2026-03-26,32395.991940838074
S2_MOMENTUM_TREND,2026-03-27,32602.3250309445
S2_MOMENTUM_TREND,2026-03-30,32681.92049129921
S2_MOMENTUM_TREND,2026-03-31,32639.203680494255
S2_MOMENTUM_TREND,2026-04-01,32381.71499948551
S2_MOMENTUM_TREND,2026-04-02,32484.557787094807
S2_MOMENTUM_TREND,2026-04-06,32538.267778437687
S2_MOMENTUM_TREND,2026-04-07,32493.413531713926
S2_MOMENTUM_TREND,2026-04-08,32422.246775867075
S2_MOMENTUM_TREND,2026-04-09,32415.96235289595
S2_MOMENTUM_TREND,2026-04-10,32201.119094391768
S2_MOMENTUM_TREND,2026-04-13,32181.142101825655
S2_MOMENTUM_TREND,2026-04-14,32278.614246447905
S2_MOMENTUM_TREND,2026-04-15,32296.317063285915
S2_MOMENTUM_TREND,2026-04-16,32919.676863477594
S2_MOMENTUM_TREND,2026-04-17,32896.87380770371
S2_MOMENTUM_TREND,2026-04-20,32795.00043009673
S2_MOMENTUM_TREND,2026-04-21,32928.73447390855
S2_MOMENTUM_TREND,2026-04-22,33288.19354251012
S2_MOMENTUM_TREND,2026-04-23,33314.91578304361
S2_MOMENTUM_TREND,2026-04-24,33678.79946453153
S2_MOMENTUM_TREND,2026-04-27,33357.486273192946
S2_MOMENTUM_TREND,2026-04-28,33316.25312278823
S2_MOMENTUM_TREND,2026-04-29,33582.652464648236
S2_MOMENTUM_TREND,2026-04-30,34070.661634243115
S2_MOMENTUM_TREND,2026-05-01,34114.07482986158
S2_MOMENTUM_TREND,2026-05-04,33961.526663053744
S2_MOMENTUM_TREND,2026-05-05,34018.004063566936
S2_MOMENTUM_TREND,2026-05-06,34491.55009393745
S2_MOMENTUM_TREND,2026-05-07,34393.44663855959
S2_MOMENTUM_TREND,2026-05-08,34884.58304984108
S2_MOMENTUM_TREND,2026-05-11,34856.649502226384
S2_MOMENTUM_TREND,2026-05-12,34946.707073903155
S2_MOMENTUM_TREND,2026-05-13,35121.23388656548
S2_MOMENTUM_TREND,2026-05-14,35072.348643990474
S2_MOMENTUM_TREND,2026-05-15,34812.92013234185
S2_MOMENTUM_TREND,2026-05-18,34746.518693383165
S2_MOMENTUM_TREND,2026-05-19,34580.42375619252
S2_MOMENTUM_TREND,2026-05-20,34716.41679848733
S2_MOMENTUM_TREND,2026-05-21,34688.956055877825
S2_MOMENTUM_TREND,2026-05-22,34825.37069460756
S2_MOMENTUM_TREND,2026-05-26,34853.31210972774
S2_MOMENTUM_TREND,2026-05-27,34981.45377143201
S2_MOMENTUM_TREND,2026-05-28,35095.88052358207
S2_MOMENTUM_TREND,2026-05-29,35134.19366242155
S2_MOMENTUM_TREND,2026-06-01,35012.17263019218
S2_MOMENTUM_TREND,2026-06-02,35081.929095714855
S2_MOMENTUM_TREND,2026-06-03,35075.83323472624
S2_MOMENTUM_TREND,2026-06-04,35109.57499255391
S2_MOMENTUM_TREND,2026-06-05,34679.383732536764
S2_MOMENTUM_TREND,2026-06-08,34916.60466344121
S2_MOMENTUM_TREND,2026-06-09,34944.73612813526
S2_MOMENTUM_TREND,2026-06-10,34630.955432436655
S2_MOMENTUM_TREND,2026-06-11,34876.62335144505
S2_MOMENTUM_TREND,2026-06-12,34997.998395791365
S2_MOMENTUM_TREND,2026-06-15,35318.99257158211
S2_MOMENTUM_TREND,2026-06-16,34938.904017294975
S2_MOMENTUM_TREND,2026-06-17,34937.691019784485
S2_MOMENTUM_TREND,2026-06-18,35222.361842526705
S2_MOMENTUM_TREND,2026-06-22,35195.878130520265
S2_MOMENTUM_TREND,2026-06-23,34986.32716278523
S2_MOMENTUM_TREND,2026-06-24,35031.12114721558
S2_MOMENTUM_TREND,2026-06-25,35181.97761680832
S2_MOMENTUM_TREND,2026-06-26,35338.89050801619
S2_MOMENTUM_TREND,2026-06-29,35491.84633763952
S2_MOMENTUM_TREND,2026-06-30,35640.87204634702
S2_MOMENTUM_TREND,2026-07-01,35419.714641208106
S2_MOMENTUM_TREND,2026-07-02,35298.42636582254
S2_MOMENTUM_TREND,2026-07-06,35529.59556474074
S2_MOMENTUM_TREND,2026-07-07,35437.29758301421
S2_MOMENTUM_TREND,2026-07-08,35516.5890484913
S2_MOMENTUM_TREND,2026-07-09,35844.085052765055
S3_LOW_VOL_MOMENTUM,2016-01-11,9980.0
S3_LOW_VOL_MOMENTUM,2016-01-12,9997.984068078707
S3_LOW_VOL_MOMENTUM,2016-01-13,9942.691923502025
S3_LOW_VOL_MOMENTUM,2016-01-14,9948.161617872556
S3_LOW_VOL_MOMENTUM,2016-01-15,9879.093535280896
S3_LOW_VOL_MOMENTUM,2016-01-19,9866.73732185521
S3_LOW_VOL_MOMENTUM,2016-01-20,9847.49297838156
S3_LOW_VOL_MOMENTUM,2016-01-21,9907.103731694984
S3_LOW_VOL_MOMENTUM,2016-01-22,9926.354245489316
S3_LOW_VOL_MOMENTUM,2016-01-25,9933.800552416073
S3_LOW_VOL_MOMENTUM,2016-01-26,9935.633337337731
S3_LOW_VOL_MOMENTUM,2016-01-27,9929.417293301472
S3_LOW_VOL_MOMENTUM,2016-01-28,9938.213932554358
S3_LOW_VOL_MOMENTUM,2016-01-29,10011.281448478761
S3_LOW_VOL_MOMENTUM,2016-02-01,10004.706761372436
S3_LOW_VOL_MOMENTUM,2016-02-02,9973.929488104783
S3_LOW_VOL_MOMENTUM,2016-02-03,9952.543401107976
S3_LOW_VOL_MOMENTUM,2016-02-04,9950.114894441944
S3_LOW_VOL_MOMENTUM,2016-02-05,9869.85241129304
S3_LOW_VOL_MOMENTUM,2016-02-08,9834.16099276334
S3_LOW_VOL_MOMENTUM,2016-02-09,9827.824194912699
S3_LOW_VOL_MOMENTUM,2016-02-10,9824.124706353517
S3_LOW_VOL_MOMENTUM,2016-02-11,9837.096021887279
S3_LOW_VOL_MOMENTUM,2016-02-12,9833.558114856136
S3_LOW_VOL_MOMENTUM,2016-02-16,9851.080397547808
S3_LOW_VOL_MOMENTUM,2016-02-17,9896.841808087782
S3_LOW_VOL_MOMENTUM,2016-02-18,9928.74109582218
S3_LOW_VOL_MOMENTUM,2016-02-19,9926.71142856205
S3_LOW_VOL_MOMENTUM,2016-02-22,10009.393696131812
S3_LOW_VOL_MOMENTUM,2016-02-23,9913.802417353845
S3_LOW_VOL_MOMENTUM,2016-02-24,9935.554094957814
S3_LOW_VOL_MOMENTUM,2016-02-25,9953.007260538165
S3_LOW_VOL_MOMENTUM,2016-02-26,9913.054318675713
S3_LOW_VOL_MOMENTUM,2016-02-29,9917.0550857971
S3_LOW_VOL_MOMENTUM,2016-03-01,9949.508635713057
S3_LOW_VOL_MOMENTUM,2016-03-02,9976.311249928978
S3_LOW_VOL_MOMENTUM,2016-03-03,9992.45599438606
S3_LOW_VOL_MOMENTUM,2016-03-04,9966.192394127578
S3_LOW_VOL_MOMENTUM,2016-03-07,9957.289019815822
S3_LOW_VOL_MOMENTUM,2016-03-08,9937.367240579051
S3_LOW_VOL_MOMENTUM,2016-03-09,9941.42692394462
S3_LOW_VOL_MOMENTUM,2016-03-10,9933.924000231429
S3_LOW_VOL_MOMENTUM,2016-03-11,9986.608740631236
S3_LOW_VOL_MOMENTUM,2016-03-14,10022.896235681283
S3_LOW_VOL_MOMENTUM,2016-03-15,9979.996508668255
S3_LOW_VOL_MOMENTUM,2016-03-16,10068.892601874097
S3_LOW_VOL_MOMENTUM,2016-03-17,10128.930207982343
S3_LOW_VOL_MOMENTUM,2016-03-18,10175.51188248775
S3_LOW_VOL_MOMENTUM,2016-03-21,10133.515075302157
S3_LOW_VOL_MOMENTUM,2016-03-22,10112.26547518709
S3_LOW_VOL_MOMENTUM,2016-03-23,10068.965508001764
S3_LOW_VOL_MOMENTUM,2016-03-24,10114.654628156595
S3_LOW_VOL_MOMENTUM,2016-03-28,10109.966450550342
S3_LOW_VOL_MOMENTUM,2016-03-29,10171.532733049444
S3_LOW_VOL_MOMENTUM,2016-03-30,10180.51092661322
S3_LOW_VOL_MOMENTUM,2016-03-31,10184.193361469434
S3_LOW_VOL_MOMENTUM,2016-04-01,10167.76267626712
S3_LOW_VOL_MOMENTUM,2016-04-04,10149.986343313461
S3_LOW_VOL_MOMENTUM,2016-04-05,10140.239279996353
S3_LOW_VOL_MOMENTUM,2016-04-06,10153.604680170622
S3_LOW_VOL_MOMENTUM,2016-04-07,10128.11346174363
S3_LOW_VOL_MOMENTUM,2016-04-08,10137.33651854375
S3_LOW_VOL_MOMENTUM,2016-04-11,10134.574482840679
S3_LOW_VOL_MOMENTUM,2016-04-12,10143.643257696465
S3_LOW_VOL_MOMENTUM,2016-04-13,10156.471574184308
S3_LOW_VOL_MOMENTUM,2016-04-14,10146.677158139912
S3_LOW_VOL_MOMENTUM,2016-04-15,10141.488688580726
S3_LOW_VOL_MOMENTUM,2016-04-18,10167.246553396759
S3_LOW_VOL_MOMENTUM,2016-04-19,10106.440354525479
S3_LOW_VOL_MOMENTUM,2016-04-20,10115.498727706257
S3_LOW_VOL_MOMENTUM,2016-04-21,10071.725625486883
S3_LOW_VOL_MOMENTUM,2016-04-22,10364.515607284353
S3_LOW_VOL_MOMENTUM,2016-04-25,10301.95384478354
